NeuronNetwork 0
N  1801 14.5615 19.0832 -47.1718 11.9511 16.8069 -47.8992 0.0563823 0.528808 0.765443 1 0.442121 0.280084 0.283036 24 2911 0 0 0 1735 1 1939 
N  1802 16.8146 17.6724 -52.5614 14.0346 15.0736 -52.569 0.0734963 0.438793 0.765199 1 0.126973 -0.0581183 0.0600242 22 2911 0 0 0 1406 1 1866 
N  1803 31.8884 -9.19614 -24.8416 34.5048 -10.4191 -27.094 -0.319758 0.592973 0.7644 1 -0.0425695 -0.081011 -0.0876824 40 2911 0 0 0 1714 1 1867 
N  1804 39.5346 -10.8224 -29.7745 40.1298 -12.3536 -31.7186 -0.347042 0.553387 0.764176 1 0.140375 0.0292259 0.183612 38 2911 0 0 0 1589 1 1905 
N  1805 15.4493 0.402474 -45.0948 12.6361 -1.10878 -46.1475 0.0149698 0.648376 0.765705 1 0.0240945 0.149458 0.0452087 23 2911 0 0 0 1715 1 1890 
N  1806 24.9638 -13.2209 -24.7 25.3586 -15.647 -26.937 -0.177578 0.479251 0.764495 1 -0.117959 -0.0256003 0.270988 40 2911 0 0 0 1699 1 2488 
N  1807 24.5758 -16.629 -30.7699 27.3151 -18.5797 -32.3742 -0.0960368 0.458751 0.764699 1 -0.114276 0.0895873 0.0284745 37 2911 0 0 0 1759 1 2183 
N  1808 38.1817 -12.3532 -44.7739 39.4533 -13.7775 -44.1187 0.101474 0.397234 0.765154 1 0.0810646 0.0815544 0.0881079 36 2911 0 0 0 1503 1 1869 
N  1809 -6.06913 -21.6394 -33.999 -5.60627 -20.0495 -31.81 0.241179 0.627701 0.766392 1 -0.300318 -0.229769 -0.16783 22 2911 0 0 0 1659 1 1828 
N  1810 26.5576 -12.4443 -28.7719 27.3909 -15.0032 -31.2517 0.433163 0.552247 0.766782 1 -0.155829 -0.252654 0.377931 41 2911 0 0 0 1718 1 1944 
N  1811 13.0873 12.9168 -29.2979 10.8811 10.7355 -27.0354 0.430542 0.637258 0.767057 1 -0.0130467 -0.188762 -0.149674 25 2911 0 0 0 1448 1 2082 
N  1812 11.3107 8.4227 -41.9082 8.8718 6.22155 -42.7927 0.338372 0.612894 0.766668 1 -0.330852 -0.134023 0.18295 23 2911 0 0 0 1702 1 1964 
N  1813 35.9758 36.2636 -33.4528 37.5456 37.7673 -33.293 0.87002 0.538908 0.768198 1 0.172072 0.038434 -0.0416576 31 2911 0 0 0 1786 1 2005 
N  1814 14.6162 15.4688 -39.0113 12.6396 13.3569 -38.2423 0.484809 0.637099 0.767238 1 -0.0807444 -0.163281 0.0160746 27 2911 0 0 0 1788 1 1851 
N  1815 -44.9547 -17.5482 -18.9173 -45.129 -19.8739 -21.0823 0.770202 0.702734 0.768412 1 -0.028513 -0.128853 0.146803 42 2911 0 0 0 1789 1 1949 
N  1816 -30.5709 -25.8557 -32.0378 -29.8927 -25.5205 -31.3634 0.512293 0.610887 0.767243 1 -0.00737511 0.211242 0.0363545 29 2911 0 0 0 1748 1 2007 
N  1817 7.41117 14.8407 48.3579 5.82755 15.3424 47.7238 0.281181 0.389391 0.765729 1 -0.108906 -0.0349619 -0.0575307 13 2910 0 0 0 1662 2 2008 3879 
N  1818 11.1459 29.2025 78.5975 10.1011 30.7147 79.3907 0.296928 0.718022 0.766881 1 0.0100133 0.428979 0.348011 28 2910 0 0 0 1730 1 2026 
N  1819 13.9375 24.8126 80.4303 12.8297 26.9655 80.9134 0.482397 0.670572 0.767342 1 -0.0713246 -0.00252913 -0.233997 31 2910 0 0 0 1495 1 1933 
N  1820 21.9425 36.668 28.9965 20.3562 36.7811 27.8653 0.672465 0.666174 0.767963 1 0.112638 -0.048014 0.0242671 44 2910 0 0 0 1536 1 2248 
N  1821 9.2575 7.30842 48.0783 7.99098 5.87584 47.3508 0.227456 0.632577 0.766362 1 -0.134545 0.419086 -0.0463383 12 2910 0 0 0 1666 1 1878 
N  1822 -36.4887 15.4679 16.017 -35.5813 13.1518 13.6428 0.490275 0.663751 0.767346 1 -0.34897 -0.321097 -0.111251 26 2910 0 0 0 1768 1 1881 
N  1823 -26.405 -21.7438 -16.6717 -25.5806 -21.6016 -16.4088 0.50762 0.56466 0.767072 1 0.17061 0.201947 0.0595022 28 2910 0 0 0 1426 2 2116 3896 
N  1824 -43.4387 -7.47335 -9.77215 -42.8787 -6.55524 -8.7091 0.211557 0.531994 0.765973 1 -0.00832121 0.0615445 0.332336 10 2910 0 0 0 1598 2 2033 5262 
N  1825 -50.7011 6.90661 5.62169 -51.4013 5.50413 4.10765 0.677201 0.487092 0.76738 1 0.211033 -0.153255 0.225787 26 2910 0 0 0 1799 1 2050 
N  1826 18.3613 14.4298 -47.4028 16.2639 12.7009 -47.3045 -0.122892 0.411569 0.764452 1 -0.223488 -0.0901349 0.150247 28 2910 0 0 0 1697 1 2097 
N  1827 30.103 -8.58477 -31.1696 33.9053 -8.95834 -32.481 -0.678067 0.60594 0.763245 1 0.0444803 0.167648 0.0249648 36 2910 0 0 0 1522 1 1922 
N  1828 -6.93817 -23.9545 -33.9192 -6.22964 -22.0756 -31.7855 0.172546 0.609618 0.766102 1 -0.153593 -0.113069 -0.0658022 23 2910 0 0 0 1809 1 1847 
N  1829 13.8645 21.3733 -31.6097 12.8961 20.4491 -31.8701 0.257695 0.694208 0.76667 1 -0.141165 0.066647 -0.00748386 32 2910 0 0 0 1742 1 1987 
N  1830 27.3486 30.5174 -35.9766 31.3717 34.17 -36.5933 0.554135 0.427706 0.76677 1 0.438207 -0.303291 0.291908 37 2910 0 0 0 1346 1 1926 
N  1831 26.1598 17.13 -46.317 26.7857 14.6958 -46.4244 0.394216 0.625259 0.766896 1 -0.0840789 -0.0667465 0.0945793 26 2910 0 0 0 1743 1 1849 
N  1832 16.9841 17.8477 -47.6367 14.3979 15.3113 -48.1697 0.237153 0.708132 0.766648 1 -0.0234011 0.0515062 0.0438922 25 2910 0 0 0 1783 1 1989 
N  1833 -31.0717 -32.0921 -34.2639 -32.6349 -33.4985 -35.2573 -0.0908829 0.360216 0.764387 1 0.0002269 -0.0932359 -0.00334807 37 2910 0 0 0 1719 1 2468 
N  1834 28.6233 19.4317 -28.3681 30.1234 17.5128 -27.3457 0.0898169 0.518751 0.765521 1 0.331223 0.142231 0.198826 28 2910 0 0 0 1473 1 2131 
N  1835 -10.4038 -3.85354 -26.8865 -8.80721 -4.17888 -24.6297 0.615562 0.439401 0.767014 1 -0.0486987 -0.0383979 0.199834 24 2910 0 0 0 1749 2 2138 2270 
N  1836 24.0555 12.4714 35.1484 24.9089 11.3863 36.4118 0.46509 0.180293 0.765645 1 0.254271 0.166965 -0.00990556 29 2909 0 0 0 1790 1 2191 
N  1837 23.0109 14.8712 58.6082 24.0222 13.7328 57.4709 0.260991 0.739444 0.766832 1 0.0348847 0.00674195 0.0910462 33 2909 0 0 0 1493 1 2217 
N  1838 13.102 13.3887 51.831 11.649 12.0182 51.5802 0.53338 0.786033 0.767899 1 -0.105022 0.117881 0.0767372 15 2909 0 0 0 1553 1 1935 
N  1839 62.3159 26.2835 11.452 60.8898 29.8482 11.2918 0.926767 0.909757 0.769628 1 0.0288198 -0.0908653 0.088851 33 2909 0 0 0 1793 1 2508 
N  1840 55.9168 29.9157 7.51449 54.8106 30.4361 5.35422 0.725049 0.866317 0.768808 1 0.0850972 0.109753 0.0638709 23 2909 0 0 0 1754 2 2221 4081 
N  1841 50.0022 14.8482 14.3976 49.7436 13.012 12.4286 0.742501 0.648251 0.768138 1 0.0535473 0.0276603 0.0302063 17 2909 0 0 0 1517 1 2859 
N  1842 -39.5259 2.53977 -4.40047 -39.7222 0.968285 -4.47101 0.466142 0.501399 0.766722 1 -0.206512 -0.0293759 0.0708423 15 2909 0 0 0 1770 1 1886 
N  1843 -49.8092 8.2038 3.96284 -50.6129 7.55181 2.83083 0.646382 0.765536 0.768208 1 -0.0292284 -0.0460673 -0.155321 28 2909 0 0 0 1481 1 2150 
N  1844 -50.9263 14.6388 8.84253 -52.1793 13.0583 8.46965 0.397364 0.760387 0.767358 1 0.271748 0.0513278 0.00274426 29 2909 0 0 0 1712 1 1864 
N  1845 24.6811 -6.26955 -46.6353 24.9558 -5.87617 -47.0909 0.0351113 0.555639 0.765462 1 0.0210418 -0.198155 -0.167421 25 2909 0 0 0 1773 1 2037 
N  1846 28.4671 -8.68174 -50.2831 30.4226 -8.08114 -51.363 0.379243 0.533422 0.766539 1 0.0432424 -0.0644088 -0.0938246 29 2909 0 0 0 1738 1 1984 
N  1847 -7.99534 -26.1007 -33.7868 -7.01591 -23.9759 -31.7731 0.0909312 0.61556 0.765849 1 -0.316874 0.133301 -0.367604 24 2909 0 0 0 1828 1 2160 
N  1848 15.5236 34.8121 -22.3821 15.8482 35.0543 -24.3913 0.167142 0.359057 0.765246 1 0.150917 -0.13037 0.0662929 44 2909 0 0 0 1544 1 1945 
N  1849 27.2267 16.7409 -47.6447 28.2397 14.4896 -47.8071 0.317144 0.58391 0.7665 1 -0.483584 -0.417205 0.452275 27 2909 0 0 0 1831 1 2058 
N  1850 23.3479 14.1229 -52.3435 22.3352 14.1907 -53.0332 1.41025 0.382866 0.769483 1 0.129957 0.122728 -0.0613646 40 2909 0 0 0 1368 1 2710 
N  1851 14.9779 15.633 -41.1412 13.1451 13.6889 -40.1468 0.43123 0.590281 0.766903 1 0.0803874 0.248883 -0.122774 28 2909 0 0 0 1814 1 2347 
N  1852 21.7554 24.5614 -32.8343 21.3138 25.0327 -30.3584 0.545976 0.494091 0.766965 1 0.00235292 0.0655889 0.0962019 23 2909 0 0 0 1723 1 2040 
N  1853 -29.4803 -25.856 -29.1635 -30.215 -26.9066 -29.9269 0.438905 0.702838 0.767305 1 -0.0484374 0.0524312 -0.0207983 33 2909 0 0 0 1685 1 2135 
N  1854 21.7828 16.1584 57.0828 20.8817 13.9592 55.666 0.704596 0.512954 0.767558 1 -0.233705 -0.0630336 0.249936 27 2908 0 0 0 1625 1 1993 
N  1855 19.9687 13.7013 40.0998 18.0586 11.4061 40.6412 0.618975 0.375405 0.766812 1 0.0512256 -0.0214911 -0.134031 25 2908 0 0 0 832 1 1972 
N  1856 21.5317 8.22805 60.6427 20.4816 7.21154 58.3082 0.5378 0.774525 0.767875 1 0.0900725 0.0523585 -0.110816 27 2908 0 0 0 1751 1 1932 
N  1857 7.43268 25.8614 83.5482 8.64182 29.7782 82.9357 0.369915 0.628462 0.766825 1 -0.224477 0.0411736 -0.318145 35 2908 0 0 0 1571 1 1875 
N  1858 9.24035 24.6032 81.4679 8.16155 25.0925 81.0929 0.255805 0.684546 0.766631 1 -0.0807306 -0.0297832 -0.115015 27 2908 0 0 0 1752 1 2965 
N  1859 30.7532 28.6284 62.4467 28.0312 25.7546 63.7535 0.749275 0.69547 0.768318 1 0.0290156 -0.0118368 0.0209278 47 2908 0 0 0 1731 1 1876 
N  1860 32.0583 11.9986 14.9317 34.1823 11.233 13.4491 0.581763 0.308777 0.766465 1 -0.54128 -0.0534843 -0.153228 30 2908 0 0 0 1573 1 2047 
N  1861 44.525 13.8014 9.5444 44.4728 12.104 7.45038 0.5667 0.787575 0.768016 1 -0.147789 -0.206022 0.495266 16 2908 0 0 0 1767 1 1880 
N  1862 -33.4027 3.41412 4.05901 -30.9899 1.42058 1.99066 0.410873 0.540405 0.766668 1 0.190969 0.502226 -0.630391 21 2908 0 0 0 1669 1 2075 
N  1863 -28.475 -29.938 -27.0733 -28.6658 -30.0249 -27.3869 0.521425 0.415015 0.766618 1 -0.0224885 -0.118331 -0.010027 31 2908 0 0 0 1634 1 1918 
N  1864 -51.7138 16.0288 9.83609 -53.3023 14.3321 9.573 0.473008 0.787716 0.767703 1 0.461953 -0.0382832 0.207537 30 2908 0 0 0 1844 1 2179 
N  1865 15.1934 -10.2496 -34.4196 12.4566 -8.58204 -32.4503 0.224097 0.677902 0.766503 1 0.436191 -0.134095 -0.054403 20 2908 0 0 0 1482 1 2079 
N  1866 15.5005 16.747 -53.2145 12.6857 13.9529 -53.2363 0.121325 0.395266 0.765214 1 0.0929646 -0.234834 0.199549 23 2908 0 0 0 1802 1 1889 
N  1867 31.9415 -9.06319 -22.9999 34.0967 -10.3707 -25.0881 -0.296351 0.580111 0.764435 1 0.00831649 -0.276186 -0.289669 41 2908 0 0 0 1803 1 1982 
N  1868 28.8049 -6.93652 -32.4401 32.8041 -7.01336 -33.3161 -0.410101 0.61388 0.764168 1 0.163346 -0.141773 0.109259 35 2908 0 0 0 1772 1 1941 
N  1869 39.662 -10.9874 -45.5648 40.3483 -12.3091 -45.34 0.134394 0.368502 0.765168 1 0.0898303 -0.175191 0.1494 37 2908 0 0 0 1808 1 1892 
N  1870 17.3524 16.2481 -31.1286 14.6257 13.4302 -28.4054 0.0558085 0.468715 0.76524 1 -0.0553431 0.294302 0.312064 23 2908 0 0 0 1642 1 2086 
N  1871 -15.3532 1.67975 -26.6824 -13.3765 -0.0883046 -24.3009 0.501513 0.646684 0.767326 1 -0.0667574 0.029904 -0.0103234 23 2908 0 0 0 1390 1 1946 
N  1872 27.4008 27.1132 -37.2533 29.2812 28.9563 -36.4594 1.06111 0.280401 0.767973 1 -0.24306 0.569067 0.196568 29 2908 0 0 0 1624 1 2393 
N  1873 17.3068 19.1256 -32.8317 14.6209 16.8666 -30.5424 0.283447 0.668128 0.766669 1 -0.205632 0.210927 -0.0508233 24 2908 0 0 0 1704 1 2166 
N  1874 24.6309 30.1712 -41.9191 27.1302 33.3073 -40.5858 0.356539 0.434358 0.766131 1 -0.273134 0.138005 -0.361104 32 2908 0 0 0 1722 1 1968 
N  1875 9.76735 26.3452 84.9139 10.5127 30.3868 83.901 0.419363 0.627825 0.766988 1 0.00987992 0.0435425 -0.369737 36 2907 0 0 0 1857 1 1955 
N  1876 30.0012 27.5228 64.0122 26.9485 24.6093 65.043 0.802255 0.712481 0.768552 1 -0.0380593 0.339134 0.103994 48 2907 0 0 0 1859 2 1934 4275 
N  1877 37.9211 31.6228 58.4348 38.1121 32.3906 57.7316 0.562309 0.714866 0.767758 1 -0.0464711 0.0180649 -0.0270853 43 2907 0 0 0 1421 2 2029 3159 
N  1878 9.43593 6.96046 45.9808 7.98325 5.36734 45.4075 0.167792 0.626804 0.766144 1 0.0288793 0.0450999 0.0605504 13 2907 0 0 0 1821 1 2277 
N  1879 59.9032 16.5138 11.4141 59.8894 15.6018 9.11901 0.641425 0.744357 0.768121 1 0.259492 -0.159861 0.0412662 17 2907 0 0 0 1321 1 1899 
N  1880 42.6432 14.1026 8.4077 42.9721 12.0639 6.18825 0.532917 0.809674 0.767976 1 -0.122737 -0.0643745 0.241047 17 2907 0 0 0 1861 1 1936 
N  1881 -37.9884 16.265 16.5936 -37.198 14.0543 14.3535 0.549402 0.61834 0.767392 1 -0.589455 -0.583356 -0.0796672 27 2907 0 0 0 1822 1 1937 
N  1882 -39.2386 10.0737 6.72695 -39.5909 7.75474 4.59112 0.35046 0.630748 0.766768 1 -0.0278978 -0.29166 -0.274216 23 2907 0 0 0 388 1 1900 
N  1883 -28.3967 3.46502 5.04257 -26.0502 1.53735 2.93274 0.67307 0.54209 0.76755 1 0.100703 0.0649302 -0.132884 19 2907 0 0 0 1694 1 2092 
N  1884 -20.855 4.74129 4.47572 -19.4674 2.62374 2.38612 0.477602 0.601861 0.767096 1 0.101219 -0.159365 0.326337 20 2907 0 0 0 1653 1 2016 
N  1885 -32.1423 -25.1986 -26.8208 -29.7183 -23.2383 -24.5745 0.447289 0.505965 0.766674 1 0.0365588 0.0967767 0.279032 24 2907 0 0 0 1519 2 1901 2118 
N  1886 -38.2368 3.26062 -3.10307 -38.0813 1.53173 -3.53769 0.447748 0.524575 0.766738 1 -0.112643 0.00309861 0.0246405 16 2907 0 0 0 1842 1 1902 
N  1887 -45.1307 24.2146 22.6323 -44.1229 27.0068 22.9442 0.611505 0.780138 0.76814 1 0.107547 -0.00993232 -0.2814 34 2907 0 0 0 1656 1 2149 
N  1888 13.8467 -10.3576 -33.6318 10.9983 -8.64967 -31.2942 0.255122 0.619739 0.766412 1 0.0469382 0.111651 0.046222 21 2907 0 0 0 1670 1 1921 
N  1889 13.9908 15.5338 -53.6701 11.442 12.8425 -53.8411 0.148298 0.389402 0.765284 1 -0.17062 0.300106 0.342989 24 2907 0 0 0 1866 1 2156 
N  1890 13.0895 0.806552 -46.1144 10.6495 -0.800078 -46.841 -0.0448943 0.685269 0.765628 1 0.106296 -0.023556 0.0995047 24 2907 0 0 0 1805 1 1942 
N  1891 33.9654 -16.2831 -29.5291 36.5731 -17.8676 -30.5323 -0.00357121 0.474746 0.765062 1 -0.00857154 -0.165828 -0.108848 34 2907 0 0 0 1775 1 2316 
N  1892 41.2542 -9.60664 -46.2215 41.2779 -10.6558 -46.3506 0.154743 0.388185 0.765302 1 -0.101373 0.0274641 0.441218 38 2907 0 0 0 1869 1 1908 
N  1893 12.9954 10.6701 -60.3888 10.3753 8.29593 -60.8307 0.287836 0.548126 0.766282 1 -0.0190513 -0.021272 0.0174901 23 2907 0 0 0 1747 1 2810 
N  1894 3.59806 -18.0116 -47.7868 1.74231 -16.8876 -48.3289 0.332003 0.468937 0.766165 1 0.0678556 0.177385 -0.115987 25 2907 0 0 0 1606 1 2133 
N  1895 12.5789 2.7448 24.3266 12.3054 4.19501 27.3173 0.498642 0.382632 0.766434 1 0.0220309 0.0454726 -0.116937 35 2906 0 0 0 1609 1 1952 
N  1896 20.0538 11.2719 35.9114 18.4884 10.8746 37.4961 0.621224 0.886054 0.768527 1 -0.0924807 -0.10152 -0.059544 31 2906 0 0 0 1663 1 2427 
N  1897 11.8691 7.34217 46.9387 10.8599 5.75669 46.3102 0.308939 0.730821 0.766964 1 -0.0426416 -0.0679501 0.23087 13 2906 0 0 0 1664 1 2070 
N  1898 3.66828 3.53468 52.1562 3.58402 3.47837 50.0223 0.337264 0.638209 0.766749 1 0.387887 -0.115657 0.121386 2 2906 0 0 0 1615 2 2012 3731 
N  1899 60.8019 16.7982 9.93258 60.5665 15.3752 7.5025 0.611586 0.709338 0.767904 1 0.109873 -0.0720179 0.123374 18 2906 0 0 0 1879 1 2174 
N  1900 -40.4611 8.71918 5.262 -40.7043 6.719 3.28088 0.314673 0.618012 0.766605 1 -0.373254 0.241429 -0.559444 24 2906 0 0 0 1882 1 4571 
N  1901 -31.8596 -26.6834 -28.201 -29.6746 -24.7059 -26.0248 0.54188 0.486957 0.766927 1 -0.140996 -0.0783341 0.354288 25 2906 0 0 0 1885 1 2666 
N  1902 -36.9859 3.82216 -1.86439 -36.3511 1.9619 -2.64543 0.524461 0.558458 0.767108 1 -0.0444603 0.0246322 -0.00508732 17 2906 0 0 0 1886 1 1919 
N  1903 10.5575 11.7749 -45.6198 8.41755 9.49873 -46.3339 0.0238487 0.617573 0.765631 1 -0.0686071 -0.137415 -0.121387 24 2906 0 0 0 1324 1 2546 
N  1904 30.1484 -21.1726 -26.1729 28.5244 -23.1462 -28.2813 -0.0983601 0.685336 0.765449 1 -0.144714 -0.194341 -0.135555 45 2906 0 0 0 1771 2 2258 8165 
N  1905 40.1972 -10.0077 -27.6458 40.4121 -11.4605 -29.9088 -0.285921 0.555338 0.764387 1 0.0131034 -0.118854 -0.0694488 39 2906 0 0 0 1804 1 2099 
N  1906 26.876 -14.8483 -29.8612 30.8572 -16.8169 -31.5742 0.116149 0.476112 0.765467 1 -0.270048 -0.00704072 0.465043 37 2906 0 0 0 1523 1 2002 
N  1907 23.9099 -21.9754 -44.6739 25.831 -23.1197 -43.351 0.0857039 0.456946 0.765301 1 0.301003 -0.289236 -0.0340018 32 2906 0 0 0 1776 1 1962 
N  1908 42.6233 -8.30584 -47.038 42.0492 -8.86555 -47.3894 0.144571 0.424388 0.765389 1 0.000528034 -0.0548843 0.285818 39 2906 0 0 0 1892 2 1923 2839 
N  1909 19.6065 1.50913 -48.1965 17.5307 -0.194417 -48.7599 -0.0249687 0.445004 0.764891 1 -0.0261008 0.0111706 0.164979 25 2906 0 0 0 1777 1 1963 
N  1910 4.09474 -6.50761 -38.1332 2.57459 -6.00895 -36.564 -0.0147329 0.430085 0.764875 1 -0.0208124 -0.213845 0.318665 13 2906 0 0 0 73 1 2125 
N  1911 -10.8356 -38.1986 -46.3975 -12.3714 -38.573 -46.5695 0.477129 0.622856 0.767165 1 0.194387 0.146554 -0.333727 38 2906 0 0 0 1761 1 2159 
N  1912 1.08861 -14.9097 -38.6753 -0.273308 -14.013 -38.3169 0.290282 0.620252 0.766531 1 -0.0126549 0.0453072 0.0651133 15 2906 0 0 0 429 1 2802 
N  1913 7.78622 -0.675539 -38.7873 5.48184 -1.89092 -39.3038 0.405747 0.614897 0.7669 1 -0.0327293 -0.0866507 0.00207861 22 2906 0 0 0 1782 1 2060 
N  1914 24.0344 29.1562 -41.5846 25.6712 32.0336 -40.2667 0.24831 0.53789 0.766116 1 -0.0477298 -0.0145883 -0.152493 31 2906 0 0 0 1330 1 1930 
N  1915 18.0619 23.9108 73.7665 15.6691 24.0112 75.878 -0.0272459 0.713505 0.765781 1 0.0285917 0.116031 -0.00361704 26 2905 0 0 0 709 1 1956 
N  1916 42.9889 21.9857 18.3145 43.7618 21.5965 16.5027 0.358427 0.380198 0.765956 1 0.256537 0.00563551 0.228685 31 2905 0 0 0 1792 1 2173 
N  1917 -32.9287 16.7475 7.43475 -33.2735 15.1914 8.2712 0.525216 0.570306 0.76715 1 -0.0837238 -0.0250908 0.25252 33 2905 0 0 0 1217 1 2335 
N  1918 -27.6745 -29.0603 -28.8481 -28.2677 -29.5354 -29.3407 0.483187 0.461967 0.766647 1 -0.129441 0.0695312 0.0442213 32 2905 0 0 0 1863 1 2049 
N  1919 -35.7807 4.27753 -0.708345 -34.563 2.30375 -1.80474 0.538406 0.556527 0.767148 1 -0.0302742 0.00895535 -0.00947055 18 2905 0 0 0 1902 1 2228 
N  1920 -44.1397 -2.00351 -1.87683 -42.2394 -1.14847 -1.05346 0.494403 0.546482 0.766967 1 0.0846653 0.072628 -0.217043 5 2905 0 0 0 1501 1 2051 
N  1921 11.8133 -10.841 -33.0191 9.17242 -9.03995 -30.4979 0.32654 0.630201 0.766686 1 0.163033 0.0796375 0.200276 22 2905 0 0 0 1888 1 1938 
N  1922 30.4233 -7.47057 -29.3225 34.0972 -7.62361 -31.0892 -0.577229 0.557459 0.76342 1 -0.139989 0.200348 -0.00951087 37 2905 0 0 0 1827 1 1940 
N  1923 43.8986 -7.11832 -47.9805 42.7807 -7.04193 -48.3417 0.124458 0.470791 0.765477 1 -0.246226 0.049127 0.0519942 40 2905 0 0 0 1908 1 2080 
N  1924 -8.68013 -39.2831 -43.3639 -8.81668 -38.5589 -42.1507 0.362834 0.588854 0.766669 1 0.0253534 0.222536 0.15966 34 2905 0 0 0 1740 1 1985 
N  1925 3.93023 16.8215 -38.7519 4.42574 15.1925 -37.9061 0.549648 0.665076 0.767549 1 -0.0435765 0.290073 0.355873 32 2905 0 0 0 1661 2 2056 2490 
N  1926 28.3403 31.9782 -32.8726 32.1136 35.1249 -34.3735 0.640087 0.462263 0.767173 1 0.424849 -0.301295 0.430791 38 2905 0 0 0 1830 1 2264 
N  1927 -1.39974 2.28907 -29.9087 -2.25296 0.749276 -28.2593 0.353241 0.527939 0.766433 1 -0.265654 -0.604247 0.224093 15 2905 0 0 0 792 1 4598 
N  1928 8.27199 5.71204 -20.3493 10.7548 8.57442 -22.4365 1.22877 0.489275 0.769232 1 0.0440867 -0.0381492 0.0709498 44 2905 0 0 0 1623 1 1967 
N  1929 12.6795 11.6149 -35.0502 10.798 9.90715 -33.8395 0.120677 0.549 0.765726 1 -0.177192 -0.0244912 0.13503 26 2905 0 0 0 1787 1 4117 
N  1930 24.4273 29.819 -43.0371 26.7856 33.0073 -41.6301 0.194896 0.52676 0.7659 1 -0.100769 -0.198055 0.0164646 32 2905 0 0 0 1914 1 1990 
N  1931 22.0623 17.9399 57.6983 21.7078 16.2219 56.7466 0.331657 0.732839 0.767046 1 -0.0807812 -0.101635 0.0718495 33 2904 0 0 0 1583 2 2025 9173 
N  1932 22.1752 6.21688 61.314 21.6037 5.50015 58.9257 0.610697 0.726694 0.767959 1 -0.108513 -0.0808282 -0.26626 28 2904 0 0 0 1856 1 1954 
N  1933 15.1147 25.6816 81.2895 13.8265 28.6889 81.5142 0.465852 0.638003 0.767178 1 -0.462794 0.385749 0.22718 32 2904 0 0 0 1819 1 2067 
N  1934 29.5816 26.4694 65.9589 26.4781 23.7469 66.4253 0.850348 0.683835 0.768617 1 -0.0801068 0.188931 0.122955 49 2904 0 0 0 1876 1 2011 
N  1935 12.6709 13.1634 50.3158 10.7462 11.3204 49.9972 0.442676 0.822141 0.767716 1 -0.0641793 0.040484 0.0226992 16 2904 0 0 0 1838 1 2632 
N  1936 41.1912 14.1426 6.83218 41.8073 11.7657 4.61912 0.45859 0.850757 0.767865 1 -0.0373492 -0.136236 0.246719 18 2904 0 0 0 1880 1 1976 
N  1937 -40.0201 17.0256 16.5853 -39.0763 14.9205 14.5166 0.641747 0.578338 0.767567 1 -0.39635 -0.294881 0.0776419 28 2904 0 0 0 1881 1 2280 
N  1938 9.68384 -11.2687 -32.3245 7.39768 -9.42882 -29.7411 0.340143 0.583894 0.766577 1 0.103269 0.0191669 0.124169 23 2904 0 0 0 1921 1 2035 
N  1939 14.7985 19.1345 -49.066 12.3571 16.8792 -49.656 0.0515883 0.491829 0.765304 1 0.233812 0.14733 0.116074 25 2904 0 0 0 1801 1 2577 
N  1940 30.6032 -6.48659 -27.6812 34.0815 -6.30365 -29.7659 -0.550446 0.603214 0.763663 1 -0.0913721 0.0255808 -0.0338043 38 2904 0 0 0 1922 1 2000 
N  1941 29.695 -5.39392 -30.9336 33.5817 -5.24925 -32.2778 -0.422927 0.627201 0.764169 1 -0.127989 -0.207863 -0.0711398 36 2904 0 0 0 1868 1 2098 
N  1942 10.7131 0.717197 -47.1117 8.83102 -0.857183 -47.6074 0.00393767 0.638425 0.765635 1 0.0725999 0.017564 0.0907844 25 2904 0 0 0 1890 1 2288 
N  1943 3.1747 -9.34927 -32.0197 1.62014 -8.28727 -30.2032 0.313682 0.593432 0.76652 1 0.0751538 0.185491 0.253772 14 2904 0 0 0 1741 1 2464 
N  1944 27.4547 -12.9705 -26.7554 27.725 -15.7099 -29.2608 0.502008 0.556075 0.767025 1 -0.121433 -0.267805 0.103496 42 2904 0 0 0 1810 1 2554 
N  1945 12.7914 34.8936 -21.5155 14.1293 34.5366 -23.4661 0.123659 0.395933 0.765224 1 -0.0443168 -0.174985 -0.363035 45 2904 0 0 0 1848 1 2102 
N  1946 -16.5293 0.0582053 -26.876 -14.8972 -1.38657 -24.6209 0.463563 0.613376 0.767088 1 0.041567 0.00706063 -0.103171 24 2904 0 0 0 1871 1 2004 
N  1947 23.738 27.0926 -12.1286 25.781 30.7607 -12.563 0.40666 0.657243 0.767044 1 -0.229897 0.31842 0.109002 33 2904 0 0 0 1410 1 2061 
N  1948 30.1197 25.2577 -32.0209 30.6179 25.6695 -29.5782 0.335947 0.53305 0.766392 1 -0.204915 0.163202 -0.127704 24 2904 0 0 0 1547 1 2006 
N  1949 -44.9049 -18.8825 -17.039 -44.974 -21.1063 -19.5088 0.78453 0.660935 0.768321 1 0.00952708 -0.0247807 0.0431326 43 2904 0 0 0 1815 1 2134 
N  1950 -30.1481 -27.202 -35.2495 -29.4771 -26.7147 -34.5728 0.47229 0.63834 0.767201 1 -0.152591 0.0432407 0.0295044 29 2904 0 0 0 1726 1 2137 
N  1951 -14.6743 -15.3286 -28.3203 -12.564 -13.2795 -25.6363 0.722994 0.533121 0.767687 1 -0.00758069 -0.0802444 -0.05248 22 2904 0 0 0 1550 1 2849 
