8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 0.0, -5.2573108673095703, -8.5065078735351562,
 0.0, -5.2573108673095703, -8.5065078735351562,
 0.0, 5.2573108673095703, -8.5065078735351562,
 0.0, 5.2573108673095703, -8.5065078735351562,
 8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 0.0, 5.2573108673095703, -8.5065078735351562,
 5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 0.0, -5.2573108673095703, -8.5065078735351562,
 0.0, -5.2573108673095703, 8.5065078735351562,
 8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 0.0, 5.2573108673095703, 8.5065078735351562,
 0.0, 5.2573108673095703, 8.5065078735351562,
 0.0, -5.2573108673095703, 8.5065078735351562,
 0.0, -5.2573108673095703, 8.5065078735351562,
 5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 0.0, 5.2573108673095703, 8.5065078735351562,
 -8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 -5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 -5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 -8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 -8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 -8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 -8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 -5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 -5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 -8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 0.0, 5.2573108673095703, 8.5065078735351562,
 -8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 -8.5065078735351562, -1.1673575144998272e-15, 5.2573108673095703,
 0.0, -5.2573108673095703, 8.5065078735351562,
 -5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 0.0, -5.2573108673095703, 8.5065078735351562,
 0.0, 5.2573108673095703, 8.5065078735351562,
 -5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 0.0, -5.2573108673095703, -8.5065078735351562,
 -8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 -8.5065078735351562, 1.1673575144998272e-15, -5.2573108673095703,
 0.0, 5.2573108673095703, -8.5065078735351562,
 -5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 0.0, 5.2573108673095703, -8.5065078735351562,
 0.0, -5.2573108673095703, -8.5065078735351562,
 -5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 -5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 5.2573108673095703, -8.5065078735351562, -1.888824180070782e-15,
 5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15,
 -5.2573108673095703, 8.5065078735351562, 1.888824180070782e-15
